,id,score,avg_conf,text,wid,agegroup,gender,hand,thirdgrade_usa,thirdgrade_usa_region,s1_dae,s1_time,s2_dae,s2_time,s3_dae,s3_time
1861,w0128_s03_pLND_r03,0.8409090909090909,92.50761227174239,london,128,18-24,female,right,True,,0.0,earlyafternoon,40.0,earlyafternoon,71.0,latemorning
1862,w0128_s03_pPHR_r01,0.7142857142857143,94.71438569288988,phrase,128,18-24,female,right,True,,0.0,earlyafternoon,40.0,earlyafternoon,71.0,latemorning
1863,w0128_s03_pPHR_r02,0.8571428571428572,96.11156409127372,phrase,128,18-24,female,right,True,,0.0,earlyafternoon,40.0,earlyafternoon,71.0,latemorning
1864,w0128_s03_pPHR_r03,0.7857142857142857,92.02830832345145,phrase,128,18-24,female,right,True,,0.0,earlyafternoon,40.0,earlyafternoon,71.0,latemorning
1865,w0128_s03_pWOZ_r01,0.9090909090909091,95.82374777722714,woz,128,18-24,female,right,True,,0.0,earlyafternoon,40.0,earlyafternoon,71.0,latemorning
1866,w0128_s03_pWOZ_r02,0.8484848484848485,95.97048978663203,woz,128,18-24,female,right,True,,0.0,earlyafternoon,40.0,earlyafternoon,71.0,latemorning
1867,w0128_s03_pWOZ_r03,0.8181818181818181,94.83383740016393,woz,128,18-24,female,right,True,,0.0,earlyafternoon,40.0,earlyafternoon,71.0,latemorning
1868,w0129_s01_pLND_r02,0.8295454545454546,92.25492007233376,london,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1869,w0129_s01_pLND_r03,0.8295454545454546,90.62672734815021,london,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1870,w0129_s01_pPHR_r01,1.0,97.44915499006,phrase,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1871,w0129_s01_pPHR_r02,1.0,97.23790631975446,phrase,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1872,w0129_s01_pPHR_r03,0.9285714285714286,95.91957473754883,phrase,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1873,w0129_s01_pWOZ_r01,0.9393939393939394,96.55097318051466,woz,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1874,w0129_s01_pWOZ_r02,0.9393939393939394,96.40853567684398,woz,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1875,w0129_s01_pWOZ_r03,0.8939393939393939,94.98195878197166,woz,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1876,w0129_s02_pLND_r01,0.8295454545454546,92.70087612506956,london,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1877,w0129_s02_pLND_r02,0.8068181818181819,93.23021972747077,london,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1878,w0129_s02_pLND_r03,0.875,94.2941993713379,london,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1879,w0129_s02_pPHR_r01,1.0,97.93140356881278,phrase,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1880,w0129_s02_pPHR_r02,1.0,93.62383651733398,phrase,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1881,w0129_s02_pPHR_r03,1.0,98.46658216203961,phrase,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1882,w0129_s02_pWOZ_r01,0.9393939393939394,96.45842737226344,woz,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1883,w0129_s02_pWOZ_r02,0.9545454545454546,96.09542778356752,woz,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1884,w0129_s02_pWOZ_r03,0.8939393939393939,96.67900011432705,woz,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1885,w0129_s03_pLND_r01,0.8409090909090909,90.21255787936124,london,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1886,w0129_s03_pLND_r02,0.8409090909090909,92.92373253578363,london,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1887,w0129_s03_pLND_r03,0.8409090909090909,93.20513142114397,london,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1888,w0129_s03_pPHR_r01,0.8571428571428572,95.87577056884766,phrase,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1889,w0129_s03_pPHR_r02,0.9285714285714286,95.75925718035016,phrase,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1890,w0129_s03_pPHR_r03,1.0,96.96745899745396,phrase,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1891,w0129_s03_pWOZ_r01,0.9393939393939394,97.61682333875058,woz,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1892,w0129_s03_pWOZ_r02,0.9545454545454546,96.61578619658057,woz,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1893,w0129_s03_pWOZ_r03,0.8939393939393939,96.53778816671932,woz,129,41-60,female,right,True,midwest,0.0,lateafternoon,34.0,lateafternoon,66.0,lateafternoon
1894,w0130_s01_pLND_r01,0.7727272727272727,89.72923644383748,london,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1895,w0130_s01_pLND_r02,0.8863636363636364,96.25978059207692,london,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1896,w0130_s01_pLND_r03,0.7272727272727273,88.26999344883195,london,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1897,w0130_s01_pPHR_r01,1.0,98.59612274169922,phrase,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1898,w0130_s01_pPHR_r02,0.9285714285714286,93.14712575276693,phrase,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1899,w0130_s01_pPHR_r03,1.0,94.952330998012,phrase,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1900,w0130_s01_pWOZ_r01,0.8181818181818181,91.32709898877499,woz,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1901,w0130_s01_pWOZ_r02,0.9090909090909091,96.53066472446217,woz,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1902,w0130_s01_pWOZ_r03,0.8333333333333334,93.36957289955832,woz,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1903,w0130_s02_pLND_r01,0.7613636363636364,89.5047465506054,london,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1904,w0130_s02_pLND_r02,0.8863636363636364,93.85319741566975,london,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1905,w0130_s02_pLND_r03,0.6590909090909092,84.29034621374947,london,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1906,w0130_s02_pPHR_r01,1.0,96.91801071166992,phrase,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1907,w0130_s02_pPHR_r02,0.8571428571428572,98.39701516287667,phrase,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1908,w0130_s02_pPHR_r03,0.9285714285714286,95.51205716814313,phrase,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1909,w0130_s02_pWOZ_r01,0.8484848484848485,90.3933129455104,woz,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1910,w0130_s02_pWOZ_r02,0.8939393939393939,94.09815662047443,woz,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1911,w0130_s02_pWOZ_r03,0.8181818181818181,90.42851288638897,woz,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1912,w0130_s03_pLND_r01,0.7613636363636364,87.43251497992154,london,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1913,w0130_s03_pLND_r02,0.875,94.27964580760283,london,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1914,w0130_s03_pLND_r03,0.7727272727272727,87.04213999579935,london,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1915,w0130_s03_pPHR_r01,0.9285714285714286,94.85450417654855,phrase,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1916,w0130_s03_pPHR_r02,1.0,99.3215822492327,phrase,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1917,w0130_s03_pPHR_r03,1.0,98.6489840916225,phrase,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1918,w0130_s03_pWOZ_r01,0.8787878787878788,91.85805434611306,woz,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1919,w0130_s03_pWOZ_r02,0.8181818181818181,92.56106476285565,woz,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1920,w0130_s03_pWOZ_r03,0.9090909090909091,96.82343929917064,woz,130,25-40,male,left,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1921,w0131_s01_pLND_r01,0.875,96.74775033973786,london,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1922,w0131_s01_pLND_r02,0.9431818181818182,96.74085829978766,london,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1923,w0131_s01_pLND_r03,0.9318181818181819,95.56691136079677,london,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1924,w0131_s01_pPHR_r01,1.0,95.97812707083565,phrase,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1925,w0131_s01_pPHR_r02,1.0,97.68249021257672,phrase,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1926,w0131_s01_pPHR_r03,1.0,99.2818990434919,phrase,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1927,w0131_s01_pWOZ_r01,0.9242424242424242,98.32381161776456,woz,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1928,w0131_s01_pWOZ_r02,0.8787878787878788,95.94311623206505,woz,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1929,w0131_s01_pWOZ_r03,0.9545454545454546,96.58478675169103,woz,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1930,w0131_s02_pLND_r01,0.9090909090909091,95.3418129864861,london,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1931,w0131_s02_pLND_r02,0.8863636363636364,95.84432520185199,london,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1932,w0131_s02_pLND_r03,0.9090909090909091,94.4187362307594,london,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1933,w0131_s02_pPHR_r01,1.0,98.59538977486747,phrase,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1934,w0131_s02_pPHR_r02,0.7857142857142857,97.98773134671725,phrase,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1935,w0131_s02_pPHR_r03,1.0,99.00899832589286,phrase,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1936,w0131_s02_pWOZ_r01,0.9242424242424242,96.35463097516228,woz,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1937,w0131_s02_pWOZ_r02,0.9242424242424242,97.82200934670188,woz,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1938,w0131_s02_pWOZ_r03,0.9545454545454546,96.80259670428376,woz,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1939,w0131_s03_pLND_r02,0.9204545454545454,95.74000490973978,london,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1940,w0131_s03_pLND_r03,0.8636363636363636,96.87992811203003,london,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1941,w0131_s03_pPHR_r01,0.7857142857142857,97.10746295635516,phrase,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1942,w0131_s03_pPHR_r02,0.9285714285714286,98.48015430995396,phrase,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1943,w0131_s03_pPHR_r03,1.0,98.77562550136021,phrase,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1944,w0131_s03_pWOZ_r01,0.9545454545454546,96.75034901633191,woz,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1945,w0131_s03_pWOZ_r02,0.9393939393939394,96.31840700261733,woz,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1946,w0131_s03_pWOZ_r03,0.8939393939393939,97.05050427985914,woz,131,25-40,female,right,True,south,0.0,earlyafternoon,21.0,earlyafternoon,58.0,latemorning
1947,w0133_s01_pLND_r01,0.8863636363636364,95.55884628295898,london,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1948,w0133_s01_pLND_r02,0.8295454545454546,93.97302627563477,london,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1949,w0133_s01_pLND_r03,0.8522727272727273,93.58206680842808,london,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1950,w0133_s01_pPHR_r01,1.0,96.50442555745443,phrase,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1951,w0133_s01_pPHR_r02,1.0,95.3843994140625,phrase,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1952,w0133_s01_pPHR_r03,1.0,92.78726741245815,phrase,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1953,w0133_s01_pWOZ_r01,0.9090909090909091,97.89115570530747,woz,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1954,w0133_s01_pWOZ_r02,0.9090909090909091,97.72923783694996,woz,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1955,w0133_s01_pWOZ_r03,0.9393939393939394,97.3363514507518,woz,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1956,w0133_s02_pLND_r01,0.8977272727272727,96.09355414895451,london,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1957,w0133_s02_pLND_r02,0.9090909090909091,94.55137617132637,london,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1958,w0133_s02_pLND_r03,0.8863636363636364,95.30235189679026,london,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1959,w0133_s02_pPHR_r01,1.0,97.37511008126395,phrase,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1960,w0133_s02_pPHR_r02,1.0,96.69890322004046,phrase,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1961,w0133_s02_pPHR_r03,0.9285714285714286,90.76222147260394,phrase,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1962,w0133_s02_pWOZ_r01,0.9545454545454546,97.1136172799503,woz,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1963,w0133_s02_pWOZ_r02,0.9090909090909091,96.00329081217448,woz,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1964,w0133_s03_pLND_r01,0.8636363636363636,95.21337195648545,london,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1965,w0133_s03_pLND_r02,0.875,94.6220729433257,london,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1966,w0133_s03_pLND_r03,0.8181818181818181,96.044813910196,london,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1967,w0133_s03_pPHR_r01,1.0,97.54270499093192,phrase,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1968,w0133_s03_pPHR_r02,1.0,97.88094711303711,phrase,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1969,w0133_s03_pPHR_r03,1.0,95.00901848929269,phrase,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1970,w0133_s03_pWOZ_r01,0.9545454545454546,97.69540051852955,woz,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1971,w0133_s03_pWOZ_r02,0.8787878787878788,95.3247047031627,woz,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1972,w0133_s03_pWOZ_r03,0.9242424242424242,96.69292911130991,woz,133,25-40,female,right,True,west,0.0,latemorning,31.0,earlyafternoon,77.0,earlymorning
1973,w0134_s01_pLND_r01,0.7159090909090908,88.3860591622286,london,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1974,w0134_s01_pLND_r02,0.6818181818181819,87.07241424111758,london,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1975,w0134_s01_pLND_r03,0.75,87.72515904626181,london,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1976,w0134_s01_pPHR_r01,0.8571428571428572,98.00287192208427,phrase,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1977,w0134_s01_pPHR_r02,0.8571428571428572,89.31923593793597,phrase,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1978,w0134_s01_pPHR_r03,0.7857142857142857,91.56268201555524,phrase,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1979,w0134_s01_pWOZ_r01,0.7575757575757576,90.35933648294477,woz,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1980,w0134_s01_pWOZ_r02,0.696969696969697,90.85560886895479,woz,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1981,w0134_s01_pWOZ_r03,0.7727272727272727,88.61865558908947,woz,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1982,w0134_s02_pLND_r01,0.7045454545454546,86.05048365820022,london,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1983,w0134_s02_pLND_r02,0.7727272727272727,89.16458271251005,london,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1984,w0134_s02_pLND_r03,0.7272727272727273,88.69723170636648,london,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1985,w0134_s02_pPHR_r01,0.9285714285714286,88.58639962332589,phrase,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1986,w0134_s02_pPHR_r02,0.7142857142857143,94.56158665248326,phrase,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1987,w0134_s02_pPHR_r03,0.8571428571428572,93.04626737322126,phrase,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1988,w0134_s02_pWOZ_r01,0.7424242424242424,86.55101058732218,woz,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1989,w0134_s02_pWOZ_r02,0.7424242424242424,91.57144258939303,woz,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1990,w0134_s02_pWOZ_r03,0.7878787878787878,90.91514661418857,woz,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1991,w0134_s03_pLND_r01,0.7272727272727273,85.45171190149644,london,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1992,w0134_s03_pLND_r02,0.6477272727272727,83.57974851699103,london,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1993,w0134_s03_pLND_r03,0.6818181818181819,83.78121591455796,london,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1994,w0134_s03_pPHR_r01,0.7142857142857143,90.2732481275286,phrase,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1995,w0134_s03_pPHR_r02,0.7857142857142857,93.57432556152344,phrase,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1996,w0134_s03_pPHR_r03,0.7142857142857143,90.50624084472656,phrase,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1997,w0134_s03_pWOZ_r01,0.7575757575757576,89.10241926961871,woz,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1998,w0134_s03_pWOZ_r02,0.6515151515151515,86.05903249712132,woz,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
1999,w0134_s03_pWOZ_r03,0.6363636363636364,84.82128983113303,woz,134,25-40,male,right,True,west,0.0,earlyafternoon,26.0,earlyevening,89.0,lateevening
2000,w0135_s01_pLND_r01,0.9204545454545454,95.63969913748808,london,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2001,w0135_s01_pLND_r02,0.9204545454545454,95.08651540419635,london,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2002,w0135_s01_pLND_r03,0.9204545454545454,95.61402968473213,london,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2003,w0135_s01_pPHR_r01,1.0,99.2090595790318,phrase,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2004,w0135_s01_pPHR_r02,0.9285714285714286,98.43054253714425,phrase,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2005,w0135_s01_pPHR_r03,1.0,99.07460076468331,phrase,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2006,w0135_s01_pWOZ_r01,0.8939393939393939,95.33365735140714,woz,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2007,w0135_s01_pWOZ_r02,0.8939393939393939,96.93435144424438,woz,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2008,w0135_s01_pWOZ_r03,0.9090909090909091,95.74237141464695,woz,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2009,w0135_s02_pLND_r01,0.9318181818181819,95.04459183636834,london,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2010,w0135_s02_pLND_r03,0.9204545454545454,97.14699098433572,london,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2011,w0135_s02_pPHR_r01,1.0,97.2834859575544,phrase,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2012,w0135_s02_pPHR_r02,1.0,97.92339597429547,phrase,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2013,w0135_s02_pPHR_r03,0.8571428571428572,94.22657721383231,phrase,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2014,w0135_s02_pWOZ_r01,0.9090909090909091,97.97090530395508,woz,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2015,w0135_s02_pWOZ_r02,0.8939393939393939,97.29157843956581,woz,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2016,w0135_s02_pWOZ_r03,0.9242424242424242,96.32072756183682,woz,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2017,w0135_s03_pLND_r01,0.8636363636363636,94.08923128426792,london,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2018,w0135_s03_pLND_r02,0.8068181818181819,94.22440276911229,london,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2019,w0135_s03_pLND_r03,0.8522727272727273,93.88633054845474,london,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2020,w0135_s03_pPHR_r01,1.0,95.99181420462472,phrase,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2021,w0135_s03_pPHR_r02,1.0,97.03427124023438,phrase,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2022,w0135_s03_pPHR_r03,1.0,96.79873984200614,phrase,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2023,w0135_s03_pWOZ_r01,0.9393939393939394,96.98562838426277,woz,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2024,w0135_s03_pWOZ_r02,0.9393939393939394,97.30013935601534,woz,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2025,w0135_s03_pWOZ_r03,0.9696969696969697,97.62702475021135,woz,135,25-40,female,right,False,,0.0,earlyafternoon,35.0,earlymorning,84.0,earlyafternoon
2026,w0136_s01_pLND_r01,0.875,94.25343595232282,london,136,41-60,female,left,True,midwest,0.0,earlyafternoon,34.0,earlymorning,67.0,earlymorning
